Jenis Produk,Jumlah Order,Harga,Year,Month,Day,High_Value
29,0.03803047008755421,0.0018538476781577169,-1.5719312141233421,0.22482602837065738,0.8523876227715289,1
17,0.6380889176818193,-0.12037652770609951,-1.5719312141233421,0.22482602837065738,0.8523876227715289,1
29,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,0.22482602837065738,0.8523876227715289,1
83,0.6380889176818193,-0.01603352432929456,-1.5719312141233421,0.22482602837065738,0.8523876227715289,1
17,0.03803047008755421,-0.15018881438518664,-1.5719312141233421,0.22482602837065738,0.8523876227715289,1
17,0.03803047008755421,0.0435910490288797,-1.5719312141233421,0.22482602837065738,0.8523876227715289,1
29,0.03803047008755421,0.028684905689336133,-1.5719312141233421,0.22482602837065738,0.8523876227715289,1
45,-0.3620084949752892,0.17774633908477178,-1.5719312141233421,0.22482602837065738,0.8523876227715289,1
29,-0.3620084949752892,-0.04584581100838169,-1.5719312141233421,0.22482602837065738,1.6774979652358852,0
63,0.03803047008755421,-0.07565809768746883,-1.5719312141233421,0.22482602837065738,1.6774979652358852,1
29,-0.3620084949752892,0.028684905689336133,-1.5719312141233421,0.22482602837065738,1.6774979652358852,0
73,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,0.22482602837065738,1.7953708713022218,0
29,-0.16198901244386749,0.05849719236842326,-1.5719312141233421,0.22482602837065738,1.7953708713022218,1
27,0.43806943515039765,-0.12037652770609951,-1.5719312141233421,0.22482602837065738,1.7953708713022218,1
29,-0.3620084949752892,0.14793405240568466,-1.5719312141233421,0.22482602837065738,1.7953708713022218,1
69,-0.3620084949752892,-0.030939667668838124,-1.5719312141233421,0.22482602837065738,1.9132437773685587,0
53,-0.3620084949752892,-0.3886871078178837,-1.5719312141233421,0.22482602837065738,1.9132437773685587,0
44,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,0.5341774433666002,-1.6229434046215396,1
33,0.03803047008755421,-0.060751954347925255,-1.5719312141233421,0.5341774433666002,-1.505070498555203,1
29,-0.3620084949752892,-0.060751954347925255,-1.5719312141233421,0.5341774433666002,-1.505070498555203,0
53,-0.3620084949752892,-0.35887482113879654,-1.5719312141233421,0.5341774433666002,-1.505070498555203,0
63,0.03803047008755421,-0.22621014541685883,-1.5719312141233421,0.5341774433666002,-1.505070498555203,1
21,1.2381473652760844,-0.2694379611015352,-1.5719312141233421,0.5341774433666002,-1.505070498555203,1
21,1.638186330338928,-0.22471953108290446,-1.5719312141233421,0.5341774433666002,-1.3871975924888664,1
59,7.238731841218735,-0.43340553783651437,-1.5719312141233421,0.5341774433666002,-1.3871975924888664,1
21,-0.3620084949752892,-0.18000110106427378,-1.5719312141233421,0.5341774433666002,-1.1514517803561932,0
63,-0.3620084949752892,-0.15018881438518664,-1.5719312141233421,0.5341774433666002,-1.1514517803561932,0
41,1.2381473652760844,-0.15018881438518664,-1.5719312141233421,0.5341774433666002,-1.1514517803561932,1
29,0.03803047008755421,-0.030939667668838124,-1.5719312141233421,0.5341774433666002,-0.91570596822352,1
29,0.03803047008755421,-0.030939667668838124,-1.5719312141233421,0.5341774433666002,-0.91570596822352,1
53,-0.3620084949752892,-0.3886871078178837,-1.5719312141233421,0.5341774433666002,-0.91570596822352,0
21,1.2381473652760844,-0.2545318177619916,-1.5719312141233421,0.5341774433666002,-0.7978330621571834,1
29,-0.3620084949752892,0.0883094790475104,-1.5719312141233421,0.5341774433666002,-0.7978330621571834,1
72,-0.562027977506711,1.13173951281556,-1.5719312141233421,0.5341774433666002,-0.7978330621571834,1
33,-0.562027977506711,1.13173951281556,-1.5719312141233421,0.5341774433666002,-0.7978330621571834,1
73,-0.3620084949752892,0.23737091244294603,-1.5719312141233421,0.5341774433666002,-0.7978330621571834,1
53,-0.3620084949752892,-0.4184993944969708,-1.5719312141233421,0.5341774433666002,-0.7978330621571834,0
73,0.03803047008755421,-0.060751954347925255,-1.5719312141233421,0.5341774433666002,-0.7978330621571834,1
33,-0.3620084949752892,0.3268077724802074,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,1
21,0.03803047008755421,0.07340333570796682,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,1
33,0.03803047008755421,0.08085640737773861,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,1
21,-0.3620084949752892,-0.15018881438518664,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,0
46,-0.3620084949752892,0.028684905689336133,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,0
43,-0.3620084949752892,-0.030939667668838124,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,0
43,-0.3620084949752892,-0.030939667668838124,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,0
26,-0.3620084949752892,0.028684905689336133,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,0
53,-0.3620084949752892,-0.22471953108290446,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,0
41,-0.3620084949752892,-0.030939667668838124,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,0
33,-0.3620084949752892,0.23737091244294603,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,1
36,-0.3620084949752892,0.23737091244294603,-1.5719312141233421,0.5341774433666002,-0.09059562575916386,1
29,-0.562027977506711,-0.07565809768746883,-1.5719312141233421,0.5341774433666002,0.49876890457251916,0
21,1.2381473652760844,-0.15018881438518664,-1.5719312141233421,0.5341774433666002,0.49876890457251916,1
29,-0.3620084949752892,-0.09056424102701238,-1.5719312141233421,0.5341774433666002,0.49876890457251916,0
41,-0.3620084949752892,-0.01603352432929456,-1.5719312141233421,0.5341774433666002,0.49876890457251916,0
49,0.23804995261897594,-0.2992502477806223,-1.5719312141233421,0.5341774433666002,0.49876890457251916,0
33,0.03803047008755421,-0.030939667668838124,-1.5719312141233421,0.5341774433666002,0.49876890457251916,1
33,0.03803047008755421,-0.060751954347925255,-1.5719312141233421,0.5341774433666002,0.49876890457251916,1
29,-0.3620084949752892,-0.09056424102701238,-1.5719312141233421,0.5341774433666002,0.49876890457251916,0
41,0.03803047008755421,0.17774633908477178,-1.5719312141233421,0.5341774433666002,0.49876890457251916,1
21,0.8381084002132411,-0.001127380989750996,-1.5719312141233421,0.5341774433666002,0.49876890457251916,1
21,-0.3620084949752892,-0.15018881438518664,-1.5719312141233421,0.5341774433666002,0.49876890457251916,0
69,-0.3620084949752892,-0.01603352432929456,-1.5719312141233421,0.5341774433666002,0.49876890457251916,0
21,0.43806943515039765,-0.001127380989750996,-1.5719312141233421,0.5341774433666002,0.49876890457251916,1
21,-0.3620084949752892,-0.15018881438518664,-1.5719312141233421,0.5341774433666002,0.49876890457251916,0
21,0.03803047008755421,0.0435910490288797,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
21,0.03803047008755421,-0.23962567442244803,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
29,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
29,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
72,0.03803047008755421,-0.22471953108290446,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
29,-0.3620084949752892,0.14793405240568466,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
29,-0.3620084949752892,-0.04584581100838169,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
21,0.43806943515039765,-0.2098133877433609,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
21,-0.3620084949752892,-0.2545318177619916,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
17,0.43806943515039765,-0.2470787460922198,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
50,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
29,-0.3620084949752892,-0.060751954347925255,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
9,-0.3620084949752892,-0.10547038436655595,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
63,-0.3620084949752892,-0.030939667668838124,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
63,-0.3620084949752892,-0.030939667668838124,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
55,-0.3620084949752892,-0.4184993944969708,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
63,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
33,-0.3620084949752892,0.5205876358942738,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
29,0.03803047008755421,0.028684905689336133,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
41,1.2381473652760844,-0.07565809768746883,-1.5719312141233421,0.5341774433666002,1.0881334349042022,1
63,-0.3620084949752892,-0.1650949577247302,-1.5719312141233421,0.5341774433666002,1.0881334349042022,0
29,0.03803047008755421,-0.030939667668838124,-1.5719312141233421,0.843528858362543,-1.2693246864225298,1
46,-0.3620084949752892,0.028684905689336133,-1.5719312141233421,0.843528858362543,-1.2693246864225298,0
29,0.43806943515039765,-0.09056424102701238,-1.5719312141233421,0.843528858362543,-1.2693246864225298,1
21,0.8381084002132411,-0.2694379611015352,-1.5719312141233421,0.843528858362543,-1.1514517803561932,1
17,-0.16198901244386749,-0.2470787460922198,-1.5719312141233421,0.843528858362543,-1.0335788742898566,0
59,7.238731841218735,-0.43340553783651437,-1.5719312141233421,0.843528858362543,-0.91570596822352,1
29,0.6380889176818193,-0.01603352432929456,-1.5719312141233421,0.843528858362543,-0.91570596822352,1
29,-0.3620084949752892,0.14793405240568466,-1.5719312141233421,0.843528858362543,-0.7978330621571834,1
72,-0.3620084949752892,0.17774633908477178,-1.5719312141233421,0.843528858362543,-0.6799601560908468,1
56,-0.3620084949752892,-0.4184993944969708,-1.5719312141233421,0.843528858362543,-0.5620872500245102,0
72,-0.3620084949752892,0.2969954858011203,-1.5719312141233421,0.843528858362543,-0.44421434395817366,1
63,0.03803047008755421,-0.07565809768746883,-1.5719312141233421,0.843528858362543,-0.32634143789183706,1
63,0.03803047008755421,-0.22621014541685883,-1.5719312141233421,0.843528858362543,-0.20846853182550046,1
21,0.03803047008755421,0.0435910490288797,-1.5719312141233421,0.843528858362543,-0.09059562575916386,1
63,-0.16198901244386749,-0.030939667668838124,-1.5719312141233421,0.843528858362543,0.027277280307172747,1
63,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,0.843528858362543,0.14515018637350935,0
29,0.03803047008755421,-0.09056424102701238,-1.5719312141233421,0.843528858362543,0.26302309243984595,1
29,-0.3620084949752892,-0.04584581100838169,-1.5719312141233421,0.843528858362543,0.38089599850618255,0
21,1.2381473652760844,-0.2545318177619916,-1.5719312141233421,0.843528858362543,0.49876890457251916,1
72,-0.3620084949752892,0.0883094790475104,-1.5719312141233421,0.843528858362543,0.49876890457251916,1
17,-0.3620084949752892,-0.15018881438518664,-1.5719312141233421,0.843528858362543,0.49876890457251916,0
72,-0.3620084949752892,0.5354937792338174,-1.5719312141233421,0.843528858362543,0.49876890457251916,1
21,1.2381473652760844,-0.15018881438518664,-1.5719312141233421,0.843528858362543,0.6166418106388557,1
53,0.6380889176818193,-0.4035932511574272,-1.5719312141233421,0.843528858362543,0.7345147167051923,0
69,0.03803047008755421,-0.09056424102701238,-1.5719312141233421,0.843528858362543,0.8523876227715289,1
29,0.6380889176818193,-0.001127380989750996,-1.5719312141233421,0.843528858362543,0.9702605288378655,1
33,0.03803047008755421,0.08085640737773861,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
33,-0.3620084949752892,0.14793405240568466,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
28,-0.3620084949752892,0.0883094790475104,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
69,-0.3620084949752892,-0.030939667668838124,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
29,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
72,-0.3620084949752892,0.2969954858011203,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
63,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
29,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
53,0.03803047008755421,-0.4259524661667426,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
86,-0.7220435635318483,0.5354937792338174,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
21,0.03803047008755421,0.0435910490288797,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
33,0.03803047008755421,-0.060751954347925255,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
21,1.0381278827446627,-0.030939667668838124,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
14,-0.3620084949752892,0.0883094790475104,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
29,-0.5220240810004265,0.2224647691034025,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
63,-0.3620084949752892,-0.18000110106427378,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
63,-0.3620084949752892,-0.12037652770609951,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
69,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
69,-0.3620084949752892,0.0883094790475104,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
73,0.03803047008755421,-0.060751954347925255,-1.5719312141233421,0.843528858362543,1.0881334349042022,1
17,-0.3620084949752892,-0.2172664594131327,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
17,-0.3620084949752892,-0.15018881438518664,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
53,-0.3620084949752892,-0.2694379611015352,-1.5719312141233421,0.843528858362543,1.0881334349042022,0
29,-0.3620084949752892,-0.04584581100838169,-1.5719312141233421,1.1528802733584858,-1.1514517803561932,0
21,0.03803047008755421,-0.23962567442244803,-1.5719312141233421,1.1528802733584858,-1.1514517803561932,0
72,-0.3620084949752892,-0.2545318177619916,-1.5719312141233421,1.1528802733584858,-1.1514517803561932,0
63,0.43806943515039765,-0.22471953108290446,-1.5719312141233421,1.1528802733584858,-1.1514517803561932,1
17,-0.16198901244386749,-0.2470787460922198,-1.5719312141233421,1.1528802733584858,-1.1514517803561932,0
21,-0.3620084949752892,-0.2694379611015352,-1.5719312141233421,1.1528802733584858,-0.7978330621571834,0
21,-0.3620084949752892,-0.2545318177619916,-1.5719312141233421,1.1528802733584858,-0.7978330621571834,0
72,-0.3620084949752892,0.0883094790475104,-1.5719312141233421,1.1528802733584858,-0.5620872500245102,1
72,-0.3620084949752892,0.20755862576385892,-1.5719312141233421,1.1528802733584858,-0.5620872500245102,1
72,-0.3620084949752892,0.35662005915929457,-1.5719312141233421,1.1528802733584858,-0.5620872500245102,1
72,-0.3620084949752892,0.5503999225733609,-1.5719312141233421,1.1528802733584858,-0.5620872500245102,1
46,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,1.1528802733584858,-0.20846853182550046,0
29,0.03803047008755421,0.028684905689336133,-1.5719312141233421,1.1528802733584858,-0.20846853182550046,1
29,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,1.1528802733584858,-0.20846853182550046,1
69,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,1.1528802733584858,-0.20846853182550046,0
29,0.03803047008755421,-0.12037652770609951,-1.5719312141233421,1.1528802733584858,-0.20846853182550046,1
63,-0.16198901244386749,-0.030939667668838124,-1.5719312141233421,1.1528802733584858,-0.20846853182550046,1
21,1.2381473652760844,-0.15018881438518664,-1.5719312141233421,1.1528802733584858,-0.20846853182550046,1
63,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,1.1528802733584858,-0.20846853182550046,0
32,0.03803047008755421,-0.030939667668838124,-1.5719312141233421,1.1528802733584858,0.6166418106388557,1
9,-0.3620084949752892,-0.18000110106427378,-1.5719312141233421,1.1528802733584858,0.6166418106388557,0
53,-0.3620084949752892,-0.2694379611015352,-1.5719312141233421,1.1528802733584858,0.6166418106388557,0
53,-0.3620084949752892,-0.4184993944969708,-1.5719312141233421,1.1528802733584858,0.6166418106388557,0
32,0.43806943515039765,-0.09056424102701238,-1.5719312141233421,1.1528802733584858,0.6166418106388557,1
70,-0.3620084949752892,0.23737091244294603,-1.5719312141233421,1.1528802733584858,0.6166418106388557,1
59,7.238731841218735,-0.43340553783651437,-1.5719312141233421,1.1528802733584858,0.6166418106388557,1
17,0.03803047008755421,-0.2470787460922198,-1.5719312141233421,1.1528802733584858,0.6166418106388557,0
21,0.43806943515039765,-0.2694379611015352,-1.5719312141233421,1.1528802733584858,0.8523876227715289,1
89,-0.6620377187724218,1.13173951281556,-1.5719312141233421,1.1528802733584858,0.8523876227715289,0
29,0.03803047008755421,-0.030939667668838124,-1.5719312141233421,1.1528802733584858,0.8523876227715289,1
53,-0.3620084949752892,-0.4035932511574272,-1.5719312141233421,1.1528802733584858,0.8523876227715289,0
26,-0.3620084949752892,0.028684905689336133,-1.5719312141233421,1.1528802733584858,0.8523876227715289,0
33,0.03803047008755421,0.08085640737773861,-1.5719312141233421,1.1528802733584858,0.8523876227715289,1
69,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,1.1528802733584858,0.8523876227715289,1
33,-0.3620084949752892,0.1628401957452282,-1.5719312141233421,1.1528802733584858,0.8523876227715289,1
36,-0.3620084949752892,0.1628401957452282,-1.5719312141233421,1.1528802733584858,0.8523876227715289,1
33,-0.3620084949752892,0.14793405240568466,-1.5719312141233421,1.1528802733584858,0.8523876227715289,1
29,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,1.1528802733584858,0.8523876227715289,1
73,-0.3620084949752892,0.20755862576385892,-1.5719312141233421,1.1528802733584858,0.8523876227715289,1
53,-0.3620084949752892,-0.4184993944969708,-1.5719312141233421,1.1528802733584858,0.8523876227715289,0
29,0.03803047008755421,0.028684905689336133,-1.5719312141233421,1.1528802733584858,0.9702605288378655,1
41,1.2381473652760844,-0.15018881438518664,-1.5719312141233421,1.1528802733584858,0.9702605288378655,1
63,0.03803047008755421,-0.22621014541685883,-1.5719312141233421,1.1528802733584858,0.9702605288378655,1
33,0.03803047008755421,-0.060751954347925255,-1.5719312141233421,1.1528802733584858,0.9702605288378655,1
63,-0.3620084949752892,-0.12037652770609951,-1.5719312141233421,1.1528802733584858,0.9702605288378655,0
64,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,1.1528802733584858,0.9702605288378655,1
21,0.03803047008755421,0.0435910490288797,-1.5719312141233421,1.1528802733584858,0.9702605288378655,1
53,-0.3620084949752892,-0.3886871078178837,-1.5719312141233421,1.1528802733584858,0.9702605288378655,0
21,1.2381473652760844,-0.2545318177619916,-1.5719312141233421,1.1528802733584858,1.3238792470368754,1
21,0.43806943515039765,-0.31415639112016586,-1.5719312141233421,1.1528802733584858,1.3238792470368754,1
15,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,1.1528802733584858,1.3238792470368754,0
21,0.43806943515039765,-0.12037652770609951,-1.5719312141233421,1.1528802733584858,1.3238792470368754,1
63,-0.3620084949752892,-0.18000110106427378,-1.5719312141233421,1.1528802733584858,1.3238792470368754,0
53,-0.3620084949752892,-0.22471953108290446,-1.5719312141233421,1.1528802733584858,1.3238792470368754,0
21,-0.3620084949752892,-0.23962567442244803,-1.5719312141233421,1.1528802733584858,1.3238792470368754,0
66,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,1.1528802733584858,1.3238792470368754,1
29,-0.3620084949752892,-0.04584581100838169,-1.5719312141233421,1.1528802733584858,1.6774979652358852,0
73,-0.3620084949752892,-0.060751954347925255,-1.5719312141233421,1.1528802733584858,1.6774979652358852,0
21,-0.3620084949752892,-0.15018881438518664,-1.5719312141233421,1.1528802733584858,1.6774979652358852,0
72,-0.3620084949752892,0.26718319912203314,-1.5719312141233421,1.1528802733584858,1.6774979652358852,1
71,-0.3620084949752892,0.028684905689336133,-1.5719312141233421,1.1528802733584858,1.6774979652358852,0
14,0.43806943515039765,-0.09056424102701238,-1.5719312141233421,1.1528802733584858,1.6774979652358852,1
69,0.03803047008755421,-0.09056424102701238,-1.5719312141233421,1.1528802733584858,1.6774979652358852,1
11,0.43806943515039765,-0.15018881438518664,-1.5719312141233421,1.4622316883544286,-1.6229434046215396,1
42,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,1.4622316883544286,-1.6229434046215396,0
11,-0.3620084949752892,-0.060751954347925255,-1.5719312141233421,1.4622316883544286,-1.6229434046215396,0
41,1.2381473652760844,-0.07565809768746883,-1.5719312141233421,1.4622316883544286,-1.6229434046215396,1
21,0.8381084002132411,-0.030939667668838124,-1.5719312141233421,1.4622316883544286,-1.505070498555203,1
33,0.03803047008755421,-0.030939667668838124,-1.5719312141233421,1.4622316883544286,-1.505070498555203,1
72,0.03803047008755421,0.05849719236842326,-1.5719312141233421,1.4622316883544286,-1.505070498555203,1
72,-0.3620084949752892,0.35662005915929457,-1.5719312141233421,1.4622316883544286,-1.3871975924888664,1
53,-0.3620084949752892,-0.2694379611015352,-1.5719312141233421,1.4622316883544286,-1.3871975924888664,0
29,-0.3620084949752892,0.028684905689336133,-1.5719312141233421,1.4622316883544286,-1.3871975924888664,0
63,0.03803047008755421,-0.22621014541685883,-1.5719312141233421,1.4622316883544286,-1.1514517803561932,1
63,-0.3620084949752892,-0.22471953108290446,-1.5719312141233421,1.4622316883544286,-1.1514517803561932,0
29,0.03803047008755421,-0.030939667668838124,-1.5719312141233421,1.4622316883544286,-1.0335788742898566,1
21,-0.3620084949752892,-0.2545318177619916,-1.5719312141233421,1.4622316883544286,-0.91570596822352,0
21,0.23804995261897594,-0.2694379611015352,-1.5719312141233421,1.4622316883544286,-0.91570596822352,1
17,-0.16198901244386749,-0.2470787460922198,-1.5719312141233421,1.4622316883544286,-0.91570596822352,0
13,-0.3620084949752892,-0.01603352432929456,-1.5719312141233421,1.4622316883544286,-0.91570596822352,0
26,-0.3620084949752892,-0.060751954347925255,-1.5719312141233421,1.4622316883544286,-0.91570596822352,0
29,-0.3620084949752892,-0.060751954347925255,-1.5719312141233421,1.4622316883544286,-0.91570596822352,0
63,-0.3620084949752892,-0.001127380989750996,-1.5719312141233421,1.4622316883544286,-0.91570596822352,0
33,-0.3620084949752892,0.14793405240568466,-1.5719312141233421,1.4622316883544286,-0.91570596822352,1
59,7.238731841218735,-0.43340553783651437,-1.5719312141233421,1.4622316883544286,-0.91570596822352,1
42,-0.3620084949752892,-0.18000110106427378,-1.5719312141233421,1.4622316883544286,-0.91570596822352,0
63,0.43806943515039765,-0.22471953108290446,-1.5719312141233421,1.4622316883544286,-0.91570596822352,1
29,-0.3620084949752892,0.14793405240568466,-1.5719312141233421,1.4622316883544286,-0.32634143789183706,1
73,-0.3620084949752892,0.7739920726665145,-1.5719312141233421,1.4622316883544286,-0.32634143789183706,1
73,-0.3620084949752892,0.20755862576385892,-1.5719312141233421,1.4622316883544286,-0.32634143789183706,1
63,-0.3620084949752892,0.028684905689336133,-1.5719312141233421,1.4622316883544286,-0.32634143789183706,0
44,-0.3620084949752892,0.05849719236842326,-1.5719312141233421,1.4622316883544286,-0.32634143789183706,1
72,-0.3620084949752892,0.013778762349792568,-1.5719312141233421,1.4622316883544286,-0.32634143789183706,0
63,-0.16198901244386749,-0.030939667668838124,-1.5719312141233421,1.4622316883544286,-0.32634143789183706,1
63,-0.3620084949752892,-0.01603352432929456,-1.5719312141233421,1.4622316883544286,-0.32634143789183706,0
63,0.03803047008755421,-0.22471953108290446,-1.5719312141233421,1.4622316883544286,-0.20846853182550046,1
21,0.03803047008755421,-0.15018881438518664,-1.5719312141233421,1.4622316883544286,-0.20846853182550046,1
25,-0.3620084949752892,-0.15018881438518664,-1.5719312141233421,1.4622316883544286,-0.20846853182550046,0
41,0.03803047008755421,0.17774633908477178,-1.5719312141233421,1.4622316883544286,-0.09059562575916386,1
